unit_id,threshold,num_windows,first_cycle,last_cycle,last_true_rul,last_decision_rul,true_cross_exists,pred_cross_exists,true_cross_cycle,pred_cross_cycle,true_cross_rul,pred_cross_rul,pred_cross_true_rul,action,action_cycle,action_true_rul,action_pred_rul,preventive_action,protected_danger,failure_event,unnecessary_maintenance,early_lead,maintenance_cost,failure_cost,total_cost,run_dir
78,35.0,231,1,231,0.0,5.644227981567383,1,1,196,199.0,35.0,33.746368408203125,32.0,failure,196,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
82,35.0,214,1,214,0.0,5.098294734954834,1,1,179,183.0,35.0,34.62089157104492,31.0,failure,179,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
83,35.0,293,1,293,0.0,6.684351921081543,1,1,258,242.0,35.0,34.368385314941406,51.0,preventive,242,51.0,34.368385314941406,1,1,0,1,16.0,1.8,0.0,1.8,seed_21
92,35.0,341,1,341,0.0,4.354252338409424,1,1,306,297.0,35.0,32.714439392089844,44.0,preventive,297,44.0,32.714439392089844,1,1,0,1,9.0,1.45,0.0,1.45,seed_21
100,35.0,200,1,200,0.0,4.630146503448486,1,1,165,165.0,35.0,34.667484283447266,35.0,preventive,165,35.0,34.667484283447266,1,1,0,0,0.0,1.0,0.0,1.0,seed_21
1,40.0,192,1,192,0.0,5.939245700836182,1,1,152,151.0,40.0,35.063331604003906,41.0,preventive,151,41.0,35.063331604003906,1,1,0,1,1.0,1.05,0.0,1.05,seed_21
5,40.0,269,1,269,0.0,4.428133487701416,1,1,229,222.0,40.0,38.795616149902344,47.0,preventive,222,47.0,38.795616149902344,1,1,0,1,7.0,1.35,0.0,1.35,seed_21
7,40.0,259,1,259,0.0,5.952640056610107,1,1,219,228.0,40.0,39.643985748291016,31.0,failure,219,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
10,40.0,222,1,222,0.0,6.203380107879639,1,1,182,177.0,40.0,38.905548095703125,45.0,preventive,177,45.0,38.905548095703125,1,1,0,1,5.0,1.25,0.0,1.25,seed_21
25,40.0,230,1,230,0.0,6.537717342376709,1,1,190,193.0,40.0,39.61003875732422,37.0,failure,190,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
27,40.0,156,1,156,0.0,5.265003681182861,1,1,116,124.0,40.0,38.7186279296875,32.0,failure,116,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
28,40.0,165,1,165,0.0,4.993668556213379,1,1,125,135.0,40.0,37.604286193847656,30.0,failure,125,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
29,40.0,163,1,163,0.0,5.720876216888428,1,1,123,133.0,40.0,37.18720626831055,30.0,failure,123,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
44,40.0,192,1,192,0.0,5.0708818435668945,1,1,152,159.0,40.0,36.939884185791016,33.0,failure,152,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
51,40.0,213,1,213,0.0,5.162527084350586,1,1,173,172.0,40.0,37.43091583251953,41.0,preventive,172,41.0,37.43091583251953,1,1,0,1,1.0,1.05,0.0,1.05,seed_21
55,40.0,193,1,193,0.0,5.348214149475098,1,1,153,159.0,40.0,36.458160400390625,34.0,failure,153,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
61,40.0,185,1,185,0.0,4.091940879821777,1,1,145,144.0,40.0,39.4482536315918,41.0,preventive,144,41.0,39.4482536315918,1,1,0,1,1.0,1.05,0.0,1.05,seed_21
69,40.0,362,1,362,0.0,5.14749813079834,1,1,322,300.0,40.0,39.956993103027344,62.0,preventive,300,62.0,39.956993103027344,1,1,0,1,22.0,2.1,0.0,2.1,seed_21
74,40.0,166,1,166,0.0,4.473177433013916,1,1,126,136.0,40.0,35.952964782714844,30.0,failure,126,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
76,40.0,210,1,210,0.0,6.079878807067871,1,1,170,167.0,40.0,39.25876998901367,43.0,preventive,167,43.0,39.25876998901367,1,1,0,1,3.0,1.15,0.0,1.15,seed_21
78,40.0,231,1,231,0.0,5.644227981567383,1,1,191,185.0,40.0,39.677616119384766,46.0,preventive,185,46.0,39.677616119384766,1,1,0,1,6.0,1.3,0.0,1.3,seed_21
82,40.0,214,1,214,0.0,5.098294734954834,1,1,174,177.0,40.0,38.25896453857422,37.0,failure,174,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
83,40.0,293,1,293,0.0,6.684351921081543,1,1,253,241.0,40.0,35.705543518066406,52.0,preventive,241,52.0,35.705543518066406,1,1,0,1,12.0,1.6,0.0,1.6,seed_21
92,40.0,341,1,341,0.0,4.354252338409424,1,1,301,285.0,40.0,37.63176727294922,56.0,preventive,285,56.0,37.63176727294922,1,1,0,1,16.0,1.8,0.0,1.8,seed_21
100,40.0,200,1,200,0.0,4.630146503448486,1,1,160,165.0,40.0,34.667484283447266,35.0,failure,160,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
3,5.0,179,1,179,0.0,2.9587762355804443,1,1,174,176.0,5.0,4.082013130187988,3.0,failure,174,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
5,5.0,269,1,269,0.0,3.6728298664093018,1,1,264,266.0,5.0,4.3505449295043945,3.0,failure,264,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
19,5.0,158,1,158,0.0,5.519590377807617,1,0,153,,5.0,,,failure,153,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
22,5.0,202,1,202,0.0,6.304458141326904,1,0,197,,5.0,,,failure,197,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
25,5.0,230,1,230,0.0,5.433259010314941,1,1,225,228.0,5.0,4.614739418029785,2.0,failure,225,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
26,5.0,199,1,199,0.0,5.401252746582031,1,0,194,,5.0,,,failure,194,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
28,5.0,165,1,165,0.0,4.621228218078613,1,1,160,165.0,5.0,4.621228218078613,0.0,failure,160,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
34,5.0,195,1,195,0.0,5.642279624938965,1,0,190,,5.0,,,failure,190,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
43,5.0,207,1,207,0.0,3.90295672416687,1,1,202,207.0,5.0,3.90295672416687,0.0,failure,202,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
51,5.0,213,1,213,0.0,2.6347689628601074,1,1,208,209.0,5.0,4.660218238830566,4.0,failure,208,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
52,5.0,213,1,213,0.0,5.364073753356934,1,1,208,211.0,5.0,4.930450439453125,2.0,failure,208,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
53,5.0,195,1,195,0.0,4.487191200256348,1,1,190,192.0,5.0,4.471983909606934,3.0,failure,190,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
57,5.0,137,1,137,0.0,3.5950827598571777,1,1,132,136.0,5.0,3.4154701232910156,1.0,failure,132,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
60,5.0,172,1,172,0.0,4.327557563781738,1,1,167,172.0,5.0,4.327557563781738,0.0,failure,167,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
62,5.0,180,1,180,0.0,7.028475284576416,1,0,175,,5.0,,,failure,175,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
72,5.0,213,1,213,0.0,5.723873138427734,1,0,208,,5.0,,,failure,208,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
82,5.0,214,1,214,0.0,2.7326700687408447,1,1,209,208.0,5.0,4.777008533477783,6.0,preventive,208,6.0,4.777008533477783,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
93,5.0,155,1,155,0.0,5.9436845779418945,1,0,150,,5.0,,,failure,150,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
98,5.0,156,1,156,0.0,5.6555938720703125,1,0,151,,5.0,,,failure,151,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
100,5.0,200,1,200,0.0,6.258060455322266,1,0,195,,5.0,,,failure,195,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
3,10.0,179,1,179,0.0,2.9587762355804443,1,1,169,169.0,10.0,8.82148551940918,10.0,preventive,169,10.0,8.82148551940918,1,1,0,0,0.0,1.0,0.0,1.0,seed_42
5,10.0,269,1,269,0.0,3.6728298664093018,1,1,259,254.0,10.0,9.869108200073242,15.0,preventive,254,15.0,9.869108200073242,1,1,0,1,5.0,1.25,0.0,1.25,seed_42
19,10.0,158,1,158,0.0,5.519590377807617,1,1,148,149.0,10.0,9.83541488647461,9.0,failure,148,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
22,10.0,202,1,202,0.0,6.304458141326904,1,1,192,191.0,10.0,9.770123481750488,11.0,preventive,191,11.0,9.770123481750488,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
25,10.0,230,1,230,0.0,5.433259010314941,1,1,220,221.0,10.0,9.90023422241211,9.0,failure,220,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
26,10.0,199,1,199,0.0,5.401252746582031,1,1,189,191.0,10.0,8.686494827270508,8.0,failure,189,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
28,10.0,165,1,165,0.0,4.621228218078613,1,1,155,159.0,10.0,8.81496524810791,6.0,failure,155,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
34,10.0,195,1,195,0.0,5.642279624938965,1,1,185,186.0,10.0,9.959541320800781,9.0,failure,185,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
43,10.0,207,1,207,0.0,3.90295672416687,1,1,197,191.0,10.0,9.293015480041504,16.0,preventive,191,16.0,9.293015480041504,1,1,0,1,6.0,1.3,0.0,1.3,seed_42
51,10.0,213,1,213,0.0,2.6347689628601074,1,1,203,203.0,10.0,8.976155281066895,10.0,preventive,203,10.0,8.976155281066895,1,1,0,0,0.0,1.0,0.0,1.0,seed_42
52,10.0,213,1,213,0.0,5.364073753356934,1,1,203,206.0,10.0,8.067146301269531,7.0,failure,203,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
53,10.0,195,1,195,0.0,4.487191200256348,1,1,185,184.0,10.0,9.874455451965332,11.0,preventive,184,11.0,9.874455451965332,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
57,10.0,137,1,137,0.0,3.5950827598571777,1,1,127,127.0,10.0,8.938772201538086,10.0,preventive,127,10.0,8.938772201538086,1,1,0,0,0.0,1.0,0.0,1.0,seed_42
60,10.0,172,1,172,0.0,4.327557563781738,1,1,162,161.0,10.0,9.540204048156738,11.0,preventive,161,11.0,9.540204048156738,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
62,10.0,180,1,180,0.0,7.028475284576416,1,1,170,170.0,10.0,9.377237319946289,10.0,preventive,170,10.0,9.377237319946289,1,1,0,0,0.0,1.0,0.0,1.0,seed_42
72,10.0,213,1,213,0.0,5.723873138427734,1,1,203,207.0,10.0,9.749532699584961,6.0,failure,203,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
82,10.0,214,1,214,0.0,2.7326700687408447,1,1,204,200.0,10.0,9.545098304748535,14.0,preventive,200,14.0,9.545098304748535,1,1,0,1,4.0,1.2,0.0,1.2,seed_42
93,10.0,155,1,155,0.0,5.9436845779418945,1,1,145,150.0,10.0,9.345346450805664,5.0,failure,145,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
98,10.0,156,1,156,0.0,5.6555938720703125,1,1,146,148.0,10.0,8.750869750976562,8.0,failure,146,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
100,10.0,200,1,200,0.0,6.258060455322266,1,1,190,195.0,10.0,8.56347370147705,5.0,failure,190,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
3,15.0,179,1,179,0.0,2.9587762355804443,1,1,164,166.0,15.0,14.926088333129883,13.0,failure,164,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
5,15.0,269,1,269,0.0,3.6728298664093018,1,1,254,246.0,15.0,14.574798583984375,23.0,preventive,246,23.0,14.574798583984375,1,1,0,1,8.0,1.4,0.0,1.4,seed_42
19,15.0,158,1,158,0.0,5.519590377807617,1,1,143,146.0,15.0,12.900857925415039,12.0,failure,143,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
22,15.0,202,1,202,0.0,6.304458141326904,1,1,187,183.0,15.0,13.520709037780762,19.0,preventive,183,19.0,13.520709037780762,1,1,0,1,4.0,1.2,0.0,1.2,seed_42
25,15.0,230,1,230,0.0,5.433259010314941,1,1,215,216.0,15.0,14.502738952636719,14.0,failure,215,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
26,15.0,199,1,199,0.0,5.401252746582031,1,1,184,186.0,15.0,14.882861137390137,13.0,failure,184,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
28,15.0,165,1,165,0.0,4.621228218078613,1,1,150,148.0,15.0,14.593788146972656,17.0,preventive,148,17.0,14.593788146972656,1,1,0,1,2.0,1.1,0.0,1.1,seed_42
34,15.0,195,1,195,0.0,5.642279624938965,1,1,180,183.0,15.0,14.921368598937988,12.0,failure,180,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
43,15.0,207,1,207,0.0,3.90295672416687,1,1,192,186.0,15.0,14.612699508666992,21.0,preventive,186,21.0,14.612699508666992,1,1,0,1,6.0,1.3,0.0,1.3,seed_42
51,15.0,213,1,213,0.0,2.6347689628601074,1,1,198,197.0,15.0,14.646093368530273,16.0,preventive,197,16.0,14.646093368530273,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
52,15.0,213,1,213,0.0,5.364073753356934,1,1,198,197.0,15.0,14.069231033325195,16.0,preventive,197,16.0,14.069231033325195,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
53,15.0,195,1,195,0.0,4.487191200256348,1,1,180,180.0,15.0,14.583993911743164,15.0,preventive,180,15.0,14.583993911743164,1,1,0,0,0.0,1.0,0.0,1.0,seed_42
57,15.0,137,1,137,0.0,3.5950827598571777,1,1,122,122.0,15.0,14.70019245147705,15.0,preventive,122,15.0,14.70019245147705,1,1,0,0,0.0,1.0,0.0,1.0,seed_42
60,15.0,172,1,172,0.0,4.327557563781738,1,1,157,156.0,15.0,14.862887382507324,16.0,preventive,156,16.0,14.862887382507324,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
62,15.0,180,1,180,0.0,7.028475284576416,1,1,165,166.0,15.0,14.5152587890625,14.0,failure,165,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
72,15.0,213,1,213,0.0,5.723873138427734,1,1,198,201.0,15.0,14.244768142700195,12.0,failure,198,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
82,15.0,214,1,214,0.0,2.7326700687408447,1,1,199,197.0,15.0,12.24250602722168,17.0,preventive,197,17.0,12.24250602722168,1,1,0,1,2.0,1.1,0.0,1.1,seed_42
93,15.0,155,1,155,0.0,5.9436845779418945,1,1,140,145.0,15.0,14.57249927520752,10.0,failure,140,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
98,15.0,156,1,156,0.0,5.6555938720703125,1,1,141,143.0,15.0,13.377774238586426,13.0,failure,141,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
100,15.0,200,1,200,0.0,6.258060455322266,1,1,185,188.0,15.0,14.553319931030273,12.0,failure,185,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
3,20.0,179,1,179,0.0,2.9587762355804443,1,1,159,159.0,20.0,19.845081329345703,20.0,preventive,159,20.0,19.845081329345703,1,1,0,0,0.0,1.0,0.0,1.0,seed_42
5,20.0,269,1,269,0.0,3.6728298664093018,1,1,249,243.0,20.0,19.085336685180664,26.0,preventive,243,26.0,19.085336685180664,1,1,0,1,6.0,1.3,0.0,1.3,seed_42
19,20.0,158,1,158,0.0,5.519590377807617,1,1,138,139.0,20.0,18.102359771728516,19.0,failure,138,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
22,20.0,202,1,202,0.0,6.304458141326904,1,1,182,179.0,20.0,16.87225914001465,23.0,preventive,179,23.0,16.87225914001465,1,1,0,1,3.0,1.15,0.0,1.15,seed_42
25,20.0,230,1,230,0.0,5.433259010314941,1,1,210,212.0,20.0,17.78536033630371,18.0,failure,210,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
26,20.0,199,1,199,0.0,5.401252746582031,1,1,179,177.0,20.0,19.284629821777344,22.0,preventive,177,22.0,19.284629821777344,1,1,0,1,2.0,1.1,0.0,1.1,seed_42
28,20.0,165,1,165,0.0,4.621228218078613,1,1,145,145.0,20.0,19.886058807373047,20.0,preventive,145,20.0,19.886058807373047,1,1,0,0,0.0,1.0,0.0,1.0,seed_42
34,20.0,195,1,195,0.0,5.642279624938965,1,1,175,179.0,20.0,18.158790588378906,16.0,failure,175,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
43,20.0,207,1,207,0.0,3.90295672416687,1,1,187,185.0,20.0,15.860391616821289,22.0,preventive,185,22.0,15.860391616821289,1,1,0,1,2.0,1.1,0.0,1.1,seed_42
51,20.0,213,1,213,0.0,2.6347689628601074,1,1,193,190.0,20.0,19.881656646728516,23.0,preventive,190,23.0,19.881656646728516,1,1,0,1,3.0,1.15,0.0,1.15,seed_42
52,20.0,213,1,213,0.0,5.364073753356934,1,1,193,188.0,20.0,19.16538429260254,25.0,preventive,188,25.0,19.16538429260254,1,1,0,1,5.0,1.25,0.0,1.25,seed_42
53,20.0,195,1,195,0.0,4.487191200256348,1,1,175,173.0,20.0,19.868694305419922,22.0,preventive,173,22.0,19.868694305419922,1,1,0,1,2.0,1.1,0.0,1.1,seed_42
57,20.0,137,1,137,0.0,3.5950827598571777,1,1,117,118.0,20.0,19.2934513092041,19.0,failure,117,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
60,20.0,172,1,172,0.0,4.327557563781738,1,1,152,151.0,20.0,17.857574462890625,21.0,preventive,151,21.0,17.857574462890625,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
62,20.0,180,1,180,0.0,7.028475284576416,1,1,160,164.0,20.0,17.222902297973633,16.0,failure,160,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
72,20.0,213,1,213,0.0,5.723873138427734,1,1,193,196.0,20.0,19.345151901245117,17.0,failure,193,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
82,20.0,214,1,214,0.0,2.7326700687408447,1,1,194,192.0,20.0,19.97243309020996,22.0,preventive,192,22.0,19.97243309020996,1,1,0,1,2.0,1.1,0.0,1.1,seed_42
93,20.0,155,1,155,0.0,5.9436845779418945,1,1,135,142.0,20.0,19.915678024291992,13.0,failure,135,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
98,20.0,156,1,156,0.0,5.6555938720703125,1,1,136,139.0,20.0,19.768178939819336,17.0,failure,136,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
100,20.0,200,1,200,0.0,6.258060455322266,1,1,180,184.0,20.0,17.135250091552734,16.0,failure,180,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
3,25.0,179,1,179,0.0,2.9587762355804443,1,1,154,156.0,25.0,24.62971305847168,23.0,failure,154,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
5,25.0,269,1,269,0.0,3.6728298664093018,1,1,244,237.0,25.0,24.46883201599121,32.0,preventive,237,32.0,24.46883201599121,1,1,0,1,7.0,1.35,0.0,1.35,seed_42
19,25.0,158,1,158,0.0,5.519590377807617,1,1,133,136.0,25.0,23.258708953857422,22.0,failure,133,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
22,25.0,202,1,202,0.0,6.304458141326904,1,1,177,173.0,25.0,22.847042083740234,29.0,preventive,173,29.0,22.847042083740234,1,1,0,1,4.0,1.2,0.0,1.2,seed_42
25,25.0,230,1,230,0.0,5.433259010314941,1,1,205,210.0,25.0,24.021350860595703,20.0,failure,205,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
26,25.0,199,1,199,0.0,5.401252746582031,1,1,174,171.0,25.0,23.97518539428711,28.0,preventive,171,28.0,23.97518539428711,1,1,0,1,3.0,1.15,0.0,1.15,seed_42
28,25.0,165,1,165,0.0,4.621228218078613,1,1,140,143.0,25.0,22.884389877319336,22.0,failure,140,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
34,25.0,195,1,195,0.0,5.642279624938965,1,1,170,178.0,25.0,22.352922439575195,17.0,failure,170,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
43,25.0,207,1,207,0.0,3.90295672416687,1,1,182,171.0,25.0,24.380773544311523,36.0,preventive,171,36.0,24.380773544311523,1,1,0,1,11.0,1.55,0.0,1.55,seed_42
51,25.0,213,1,213,0.0,2.6347689628601074,1,1,188,187.0,25.0,24.49991798400879,26.0,preventive,187,26.0,24.49991798400879,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
52,25.0,213,1,213,0.0,5.364073753356934,1,1,188,185.0,25.0,23.939350128173828,28.0,preventive,185,28.0,23.939350128173828,1,1,0,1,3.0,1.15,0.0,1.15,seed_42
53,25.0,195,1,195,0.0,4.487191200256348,1,1,170,166.0,25.0,24.974937438964844,29.0,preventive,166,29.0,24.974937438964844,1,1,0,1,4.0,1.2,0.0,1.2,seed_42
57,25.0,137,1,137,0.0,3.5950827598571777,1,1,112,110.0,25.0,24.859731674194336,27.0,preventive,110,27.0,24.859731674194336,1,1,0,1,2.0,1.1,0.0,1.1,seed_42
60,25.0,172,1,172,0.0,4.327557563781738,1,1,147,147.0,25.0,20.603796005249023,25.0,preventive,147,25.0,20.603796005249023,1,1,0,0,0.0,1.0,0.0,1.0,seed_42
62,25.0,180,1,180,0.0,7.028475284576416,1,1,155,153.0,25.0,24.731773376464844,27.0,preventive,153,27.0,24.731773376464844,1,1,0,1,2.0,1.1,0.0,1.1,seed_42
72,25.0,213,1,213,0.0,5.723873138427734,1,1,188,194.0,25.0,24.817384719848633,19.0,failure,188,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
82,25.0,214,1,214,0.0,2.7326700687408447,1,1,189,188.0,25.0,23.139015197753906,26.0,preventive,188,26.0,23.139015197753906,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
93,25.0,155,1,155,0.0,5.9436845779418945,1,1,130,135.0,25.0,24.51351547241211,20.0,failure,130,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
98,25.0,156,1,156,0.0,5.6555938720703125,1,1,131,136.0,25.0,23.977245330810547,20.0,failure,131,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
100,25.0,200,1,200,0.0,6.258060455322266,1,1,175,170.0,25.0,24.642602920532227,30.0,preventive,170,30.0,24.642602920532227,1,1,0,1,5.0,1.25,0.0,1.25,seed_42
3,30.0,179,1,179,0.0,2.9587762355804443,1,1,149,151.0,30.0,28.70046615600586,28.0,failure,149,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
5,30.0,269,1,269,0.0,3.6728298664093018,1,1,239,230.0,30.0,29.810699462890625,39.0,preventive,230,39.0,29.810699462890625,1,1,0,1,9.0,1.45,0.0,1.45,seed_42
19,30.0,158,1,158,0.0,5.519590377807617,1,1,128,126.0,30.0,29.351825714111328,32.0,preventive,126,32.0,29.351825714111328,1,1,0,1,2.0,1.1,0.0,1.1,seed_42
22,30.0,202,1,202,0.0,6.304458141326904,1,1,172,161.0,30.0,28.472742080688477,41.0,preventive,161,41.0,28.472742080688477,1,1,0,1,11.0,1.55,0.0,1.55,seed_42
25,30.0,230,1,230,0.0,5.433259010314941,1,1,200,204.0,30.0,29.555984497070312,26.0,failure,200,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
26,30.0,199,1,199,0.0,5.401252746582031,1,1,169,170.0,30.0,26.272533416748047,29.0,failure,169,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
28,30.0,165,1,165,0.0,4.621228218078613,1,1,135,138.0,30.0,29.789127349853516,27.0,failure,135,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
34,30.0,195,1,195,0.0,5.642279624938965,1,1,165,172.0,30.0,28.351619720458984,23.0,failure,165,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
43,30.0,207,1,207,0.0,3.90295672416687,1,1,177,170.0,30.0,26.917484283447266,37.0,preventive,170,37.0,26.917484283447266,1,1,0,1,7.0,1.35,0.0,1.35,seed_42
51,30.0,213,1,213,0.0,2.6347689628601074,1,1,183,180.0,30.0,29.904552459716797,33.0,preventive,180,33.0,29.904552459716797,1,1,0,1,3.0,1.15,0.0,1.15,seed_42
52,30.0,213,1,213,0.0,5.364073753356934,1,1,183,177.0,30.0,29.870315551757812,36.0,preventive,177,36.0,29.870315551757812,1,1,0,1,6.0,1.3,0.0,1.3,seed_42
53,30.0,195,1,195,0.0,4.487191200256348,1,1,165,164.0,30.0,27.767780303955078,31.0,preventive,164,31.0,27.767780303955078,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
57,30.0,137,1,137,0.0,3.5950827598571777,1,1,107,109.0,30.0,26.654672622680664,28.0,failure,107,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
60,30.0,172,1,172,0.0,4.327557563781738,1,1,142,136.0,30.0,25.8686580657959,36.0,preventive,136,36.0,25.8686580657959,1,1,0,1,6.0,1.3,0.0,1.3,seed_42
62,30.0,180,1,180,0.0,7.028475284576416,1,1,150,147.0,30.0,29.442489624023438,33.0,preventive,147,33.0,29.442489624023438,1,1,0,1,3.0,1.15,0.0,1.15,seed_42
72,30.0,213,1,213,0.0,5.723873138427734,1,1,183,191.0,30.0,27.165950775146484,22.0,failure,183,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
82,30.0,214,1,214,0.0,2.7326700687408447,1,1,184,181.0,30.0,29.191844940185547,33.0,preventive,181,33.0,29.191844940185547,1,1,0,1,3.0,1.15,0.0,1.15,seed_42
93,30.0,155,1,155,0.0,5.9436845779418945,1,1,125,133.0,30.0,28.44820213317871,22.0,failure,125,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
98,30.0,156,1,156,0.0,5.6555938720703125,1,1,126,131.0,30.0,27.106761932373047,25.0,failure,126,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_42
100,30.0,200,1,200,0.0,6.258060455322266,1,1,170,165.0,30.0,29.159191131591797,35.0,preventive,165,35.0,29.159191131591797,1,1,0,1,5.0,1.25,0.0,1.25,seed_42
3,35.0,179,1,179,0.0,2.9587762355804443,1,1,144,143.0,35.0,33.81175231933594,36.0,preventive,143,36.0,33.81175231933594,1,1,0,1,1.0,1.05,0.0,1.05,seed_42
5,35.0,269,1,269,0.0,3.6728298664093018,1,1,234,221.0,35.0,32.934234619140625,48.0,preventive,221,48.0,32.934234619140625,1,1,0,1,13.0,1.65,0.0,1.65,seed_42
19,35.0,158,1,158,0.0,5.519590377807617,1,1,123,114.0,35.0,34.89397430419922,44.0,preventive,114,44.0,34.89397430419922,1,1,0,1,9.0,1.45,0.0,1.45,seed_42
22,35.0,202,1,202,0.0,6.304458141326904,1,1,167,159.0,35.0,31.57114028930664,43.0,preventive,159,43.0,31.57114028930664,1,1,0,1,8.0,1.4,0.0,1.4,seed_42
